"fauci","cc","network","show","week","year","network2","week2","cnn","msnbc","log_cc","cnn_times_week2","msnbc_times_week2","show_id"
0,9,"msnbc","Morning_Joe",53,2020,"msnbc",44,0,1,2.19722457733622,0,44,118
0,5,"msnbc","MSNBC_Live",9,2020,"msnbc",0,0,1,1.6094379124341,0,0,119
0,5,"msnbc","MSNBC_Live",10,2020,"msnbc",1,0,1,1.6094379124341,0,1,119
0,19,"msnbc","MSNBC_Live",11,2020,"msnbc",2,0,1,2.94443897916644,0,2,119
0,7,"msnbc","MSNBC_Live",12,2020,"msnbc",3,0,1,1.94591014905531,0,3,119
0,20,"msnbc","MSNBC_Live",13,2020,"msnbc",4,0,1,2.99573227355399,0,4,119
0,24,"msnbc","MSNBC_Live",14,2020,"msnbc",5,0,1,3.17805383034795,0,5,119
1,49,"msnbc","MSNBC_Live",15,2020,"msnbc",6,0,1,3.89182029811063,0,6,119
0,33,"msnbc","MSNBC_Live",16,2020,"msnbc",7,0,1,3.49650756146648,0,7,119
0,23,"msnbc","MSNBC_Live",17,2020,"msnbc",8,0,1,3.13549421592915,0,8,119
0,23,"msnbc","MSNBC_Live",18,2020,"msnbc",9,0,1,3.13549421592915,0,9,119
2,61,"msnbc","MSNBC_Live",19,2020,"msnbc",10,0,1,4.11087386417331,0,10,119
0,26,"msnbc","MSNBC_Live",20,2020,"msnbc",11,0,1,3.25809653802148,0,11,119
0,89,"msnbc","MSNBC_Live",21,2020,"msnbc",12,0,1,4.48863636973214,0,12,119
0,7,"msnbc","MSNBC_Live",22,2020,"msnbc",13,0,1,1.94591014905531,0,13,119
0,5,"msnbc","MSNBC_Live",23,2020,"msnbc",14,0,1,1.6094379124341,0,14,119
0,29,"msnbc","MSNBC_Live",24,2020,"msnbc",15,0,1,3.36729582998647,0,15,119
2,61,"msnbc","MSNBC_Live",25,2020,"msnbc",16,0,1,4.11087386417331,0,16,119
1,35,"msnbc","MSNBC_Live",26,2020,"msnbc",17,0,1,3.55534806148941,0,17,119
0,45,"msnbc","MSNBC_Live",27,2020,"msnbc",18,0,1,3.80666248977032,0,18,119
0,36,"msnbc","MSNBC_Live",28,2020,"msnbc",19,0,1,3.58351893845611,0,19,119
0,26,"msnbc","MSNBC_Live",29,2020,"msnbc",20,0,1,3.25809653802148,0,20,119
0,25,"msnbc","MSNBC_Live",30,2020,"msnbc",21,0,1,3.2188758248682,0,21,119
0,40,"msnbc","MSNBC_Live",31,2020,"msnbc",22,0,1,3.68887945411394,0,22,119
0,25,"msnbc","MSNBC_Live",32,2020,"msnbc",23,0,1,3.2188758248682,0,23,119
0,18,"msnbc","MSNBC_Live",33,2020,"msnbc",24,0,1,2.89037175789616,0,24,119
0,21,"msnbc","MSNBC_Live",34,2020,"msnbc",25,0,1,3.04452243772342,0,25,119
0,14,"msnbc","MSNBC_Live",35,2020,"msnbc",26,0,1,2.63905732961526,0,26,119
0,14,"msnbc","MSNBC_Live",36,2020,"msnbc",27,0,1,2.63905732961526,0,27,119
0,26,"msnbc","MSNBC_Live",37,2020,"msnbc",28,0,1,3.25809653802148,0,28,119
0,81,"msnbc","MSNBC_Live",48,2020,"msnbc",39,0,1,4.39444915467244,0,39,119
0,50,"msnbc","MSNBC_Live",52,2020,"msnbc",43,0,1,3.91202300542815,0,43,119
0,30,"msnbc","MSNBC_Live",53,2020,"msnbc",44,0,1,3.40119738166216,0,44,119
0,10,"msnbc","MSNBC_Live_Decision_2020",11,2020,"msnbc",2,0,1,2.30258509299405,0,2,120
0,4,"msnbc","MSNBC_Live_Decision_2020",13,2020,"msnbc",4,0,1,1.38629436111989,0,4,120
0,1,"msnbc","MSNBC_Live_Decision_2020",15,2020,"msnbc",6,0,1,0,0,6,120
0,7,"msnbc","MSNBC_Live_Decision_2020",16,2020,"msnbc",7,0,1,1.94591014905531,0,7,120
0,8,"msnbc","MSNBC_Live_Decision_2020",17,2020,"msnbc",8,0,1,2.07944154167984,0,8,120
1,5,"msnbc","MSNBC_Live_Decision_2020",18,2020,"msnbc",9,0,1,1.6094379124341,0,9,120
0,5,"msnbc","MSNBC_Live_Decision_2020",20,2020,"msnbc",11,0,1,1.6094379124341,0,11,120
0,6,"msnbc","MSNBC_Live_Decision_2020",24,2020,"msnbc",15,0,1,1.79175946922805,0,15,120
1,16,"msnbc","MSNBC_Live_Decision_2020",26,2020,"msnbc",17,0,1,2.77258872223978,0,17,120
0,1,"msnbc","MSNBC_Live_Decision_2020",27,2020,"msnbc",18,0,1,0,0,18,120
0,7,"msnbc","MSNBC_Live_Decision_2020",28,2020,"msnbc",19,0,1,1.94591014905531,0,19,120
0,17,"msnbc","MSNBC_Live_Decision_2020",29,2020,"msnbc",20,0,1,2.83321334405622,0,20,120
0,5,"msnbc","MSNBC_Live_With_Ali_Velshi",9,2020,"msnbc",0,0,1,1.6094379124341,0,0,121
0,7,"msnbc","MSNBC_Live_With_Ali_Velshi",12,2020,"msnbc",3,0,1,1.94591014905531,0,3,121
0,11,"msnbc","MSNBC_Live_With_Ali_Velshi",13,2020,"msnbc",4,0,1,2.39789527279837,0,4,121
0,9,"msnbc","MSNBC_Live_With_Ali_Velshi",14,2020,"msnbc",5,0,1,2.19722457733622,0,5,121
0,2,"msnbc","MSNBC_Live_With_Ali_Velshi",15,2020,"msnbc",6,0,1,0.693147180559945,0,6,121
0,28,"msnbc","MSNBC_Live_With_Ali_Velshi",16,2020,"msnbc",7,0,1,3.3322045101752,0,7,121
0,4,"msnbc","MSNBC_Live_With_Ali_Velshi",18,2020,"msnbc",9,0,1,1.38629436111989,0,9,121
0,4,"msnbc","MSNBC_Live_With_Alicia_Menendez",11,2020,"msnbc",2,0,1,1.38629436111989,0,2,122
0,1,"msnbc","MSNBC_Live_With_Alicia_Menendez",12,2020,"msnbc",3,0,1,0,0,3,122
0,9,"msnbc","MSNBC_Live_With_Alicia_Menendez",13,2020,"msnbc",4,0,1,2.19722457733622,0,4,122
0,1,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",33,2020,"msnbc",24,0,1,0,0,24,123
0,6,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",34,2020,"msnbc",25,0,1,1.79175946922805,0,25,123
0,5,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",35,2020,"msnbc",26,0,1,1.6094379124341,0,26,123
0,14,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",36,2020,"msnbc",27,0,1,2.63905732961526,0,27,123
0,2,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",37,2020,"msnbc",28,0,1,0.693147180559945,0,28,123
0,2,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",38,2020,"msnbc",29,0,1,0.693147180559945,0,29,123
1,13,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",39,2020,"msnbc",30,0,1,2.56494935746154,0,30,123
2,20,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",40,2020,"msnbc",31,0,1,2.99573227355399,0,31,123
0,7,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",41,2020,"msnbc",32,0,1,1.94591014905531,0,32,123
0,13,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",42,2020,"msnbc",33,0,1,2.56494935746154,0,33,123
0,6,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",43,2020,"msnbc",34,0,1,1.79175946922805,0,34,123
0,27,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",44,2020,"msnbc",35,0,1,3.29583686600433,0,35,123
0,17,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",46,2020,"msnbc",37,0,1,2.83321334405622,0,37,123
0,7,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",47,2020,"msnbc",38,0,1,1.94591014905531,0,38,123
0,7,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",48,2020,"msnbc",39,0,1,1.94591014905531,0,39,123
0,9,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",49,2020,"msnbc",40,0,1,2.19722457733622,0,40,123
0,8,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",50,2020,"msnbc",41,0,1,2.07944154167984,0,41,123
0,9,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",51,2020,"msnbc",42,0,1,2.19722457733622,0,42,123
0,4,"msnbc","MSNBC_Live_With_Ayman_Mohyeldin",52,2020,"msnbc",43,0,1,1.38629436111989,0,43,123
0,16,"msnbc","MSNBC_Live_With_Craig_Melvin",11,2020,"msnbc",2,0,1,2.77258872223978,0,2,124
0,5,"msnbc","MSNBC_Live_With_Craig_Melvin",12,2020,"msnbc",3,0,1,1.6094379124341,0,3,124
0,1,"msnbc","MSNBC_Live_With_Craig_Melvin",13,2020,"msnbc",4,0,1,0,0,4,124
0,9,"msnbc","MSNBC_Live_With_Craig_Melvin",14,2020,"msnbc",5,0,1,2.19722457733622,0,5,124
0,2,"msnbc","MSNBC_Live_With_Craig_Melvin",15,2020,"msnbc",6,0,1,0.693147180559945,0,6,124
0,2,"msnbc","MSNBC_Live_With_Craig_Melvin",17,2020,"msnbc",8,0,1,0.693147180559945,0,8,124
0,1,"msnbc","MSNBC_Live_With_Craig_Melvin",18,2020,"msnbc",9,0,1,0,0,9,124
0,3,"msnbc","MSNBC_Live_With_Craig_Melvin",19,2020,"msnbc",10,0,1,1.09861228866811,0,10,124
0,2,"msnbc","MSNBC_Live_With_Craig_Melvin",20,2020,"msnbc",11,0,1,0.693147180559945,0,11,124
0,5,"msnbc","MSNBC_Live_With_Craig_Melvin",21,2020,"msnbc",12,0,1,1.6094379124341,0,12,124
0,2,"msnbc","MSNBC_Live_With_Craig_Melvin",24,2020,"msnbc",15,0,1,0.693147180559945,0,15,124
0,1,"msnbc","MSNBC_Live_With_Craig_Melvin",25,2020,"msnbc",16,0,1,0,0,16,124
0,2,"msnbc","MSNBC_Live_With_Craig_Melvin",26,2020,"msnbc",17,0,1,0.693147180559945,0,17,124
0,2,"msnbc","MSNBC_Live_With_Craig_Melvin",27,2020,"msnbc",18,0,1,0.693147180559945,0,18,124
0,5,"msnbc","MSNBC_Live_With_Craig_Melvin",28,2020,"msnbc",19,0,1,1.6094379124341,0,19,124
0,11,"msnbc","MSNBC_Live_With_Craig_Melvin",29,2020,"msnbc",20,0,1,2.39789527279837,0,20,124
0,6,"msnbc","MSNBC_Live_With_Craig_Melvin",30,2020,"msnbc",21,0,1,1.79175946922805,0,21,124
0,8,"msnbc","MSNBC_Live_With_Craig_Melvin",31,2020,"msnbc",22,0,1,2.07944154167984,0,22,124
0,11,"msnbc","MSNBC_Live_With_Craig_Melvin",32,2020,"msnbc",23,0,1,2.39789527279837,0,23,124
0,7,"msnbc","MSNBC_Live_With_Craig_Melvin",33,2020,"msnbc",24,0,1,1.94591014905531,0,24,124
0,1,"msnbc","MSNBC_Live_With_Craig_Melvin",35,2020,"msnbc",26,0,1,0,0,26,124
0,8,"msnbc","MSNBC_Live_With_Craig_Melvin",36,2020,"msnbc",27,0,1,2.07944154167984,0,27,124
0,3,"msnbc","MSNBC_Live_With_Craig_Melvin",37,2020,"msnbc",28,0,1,1.09861228866811,0,28,124
0,2,"msnbc","MSNBC_Live_With_Craig_Melvin",38,2020,"msnbc",29,0,1,0.693147180559945,0,29,124
0,9,"msnbc","MSNBC_Live_With_Craig_Melvin",39,2020,"msnbc",30,0,1,2.19722457733622,0,30,124
0,8,"msnbc","MSNBC_Live_With_Craig_Melvin",40,2020,"msnbc",31,0,1,2.07944154167984,0,31,124
0,2,"msnbc","MSNBC_Live_With_Craig_Melvin",42,2020,"msnbc",33,0,1,0.693147180559945,0,33,124
0,3,"msnbc","MSNBC_Live_With_Craig_Melvin",43,2020,"msnbc",34,0,1,1.09861228866811,0,34,124
0,20,"msnbc","MSNBC_Live_With_Craig_Melvin",46,2020,"msnbc",37,0,1,2.99573227355399,0,37,124
0,12,"msnbc","MSNBC_Live_With_Craig_Melvin",47,2020,"msnbc",38,0,1,2.484906649788,0,38,124
0,10,"msnbc","MSNBC_Live_With_Craig_Melvin",48,2020,"msnbc",39,0,1,2.30258509299405,0,39,124
0,10,"msnbc","MSNBC_Live_With_Craig_Melvin",49,2020,"msnbc",40,0,1,2.30258509299405,0,40,124
0,4,"msnbc","MSNBC_Live_With_Craig_Melvin",50,2020,"msnbc",41,0,1,1.38629436111989,0,41,124
0,3,"msnbc","MSNBC_Live_With_Craig_Melvin",51,2020,"msnbc",42,0,1,1.09861228866811,0,42,124
0,8,"msnbc","MSNBC_Live_With_Craig_Melvin",52,2020,"msnbc",43,0,1,2.07944154167984,0,43,124
0,14,"msnbc","MSNBC_Live_with_David_Gura",11,2020,"msnbc",2,0,1,2.63905732961526,0,2,125
1,8,"msnbc","MSNBC_Live_with_David_Gura",12,2020,"msnbc",3,0,1,2.07944154167984,0,3,125
0,3,"msnbc","MSNBC_Live_with_David_Gura",14,2020,"msnbc",5,0,1,1.09861228866811,0,5,125
0,2,"msnbc","MSNBC_Live_With_Hallie_Jackson",10,2020,"msnbc",1,0,1,0.693147180559945,0,1,126
0,5,"msnbc","MSNBC_Live_With_Hallie_Jackson",11,2020,"msnbc",2,0,1,1.6094379124341,0,2,126
0,4,"msnbc","MSNBC_Live_With_Hallie_Jackson",12,2020,"msnbc",3,0,1,1.38629436111989,0,3,126
0,12,"msnbc","MSNBC_Live_With_Hallie_Jackson",13,2020,"msnbc",4,0,1,2.484906649788,0,4,126
0,7,"msnbc","MSNBC_Live_With_Hallie_Jackson",15,2020,"msnbc",6,0,1,1.94591014905531,0,6,126
0,17,"msnbc","MSNBC_Live_With_Hallie_Jackson",16,2020,"msnbc",7,0,1,2.83321334405622,0,7,126
2,18,"msnbc","MSNBC_Live_With_Hallie_Jackson",17,2020,"msnbc",8,0,1,2.89037175789616,0,8,126
0,7,"msnbc","MSNBC_Live_With_Hallie_Jackson",18,2020,"msnbc",9,0,1,1.94591014905531,0,9,126
0,2,"msnbc","MSNBC_Live_With_Hallie_Jackson",19,2020,"msnbc",10,0,1,0.693147180559945,0,10,126
0,3,"msnbc","MSNBC_Live_With_Hallie_Jackson",20,2020,"msnbc",11,0,1,1.09861228866811,0,11,126
0,7,"msnbc","MSNBC_Live_With_Hallie_Jackson",21,2020,"msnbc",12,0,1,1.94591014905531,0,12,126
0,5,"msnbc","MSNBC_Live_With_Hallie_Jackson",22,2020,"msnbc",13,0,1,1.6094379124341,0,13,126
0,2,"msnbc","MSNBC_Live_With_Hallie_Jackson",24,2020,"msnbc",15,0,1,0.693147180559945,0,15,126
0,7,"msnbc","MSNBC_Live_With_Hallie_Jackson",25,2020,"msnbc",16,0,1,1.94591014905531,0,16,126
0,1,"msnbc","MSNBC_Live_With_Hallie_Jackson",26,2020,"msnbc",17,0,1,0,0,17,126
0,5,"msnbc","MSNBC_Live_With_Hallie_Jackson",27,2020,"msnbc",18,0,1,1.6094379124341,0,18,126
0,2,"msnbc","MSNBC_Live_With_Hallie_Jackson",28,2020,"msnbc",19,0,1,0.693147180559945,0,19,126
0,7,"msnbc","MSNBC_Live_With_Hallie_Jackson",29,2020,"msnbc",20,0,1,1.94591014905531,0,20,126
0,8,"msnbc","MSNBC_Live_With_Hallie_Jackson",30,2020,"msnbc",21,0,1,2.07944154167984,0,21,126
0,9,"msnbc","MSNBC_Live_With_Hallie_Jackson",31,2020,"msnbc",22,0,1,2.19722457733622,0,22,126
0,5,"msnbc","MSNBC_Live_With_Hallie_Jackson",32,2020,"msnbc",23,0,1,1.6094379124341,0,23,126
0,5,"msnbc","MSNBC_Live_With_Hallie_Jackson",35,2020,"msnbc",26,0,1,1.6094379124341,0,26,126
0,16,"msnbc","MSNBC_Live_With_Hallie_Jackson",36,2020,"msnbc",27,0,1,2.77258872223978,0,27,126
0,8,"msnbc","MSNBC_Live_With_Hallie_Jackson",37,2020,"msnbc",28,0,1,2.07944154167984,0,28,126
0,3,"msnbc","MSNBC_Live_With_Hallie_Jackson",38,2020,"msnbc",29,0,1,1.09861228866811,0,29,126
0,1,"msnbc","MSNBC_Live_With_Hallie_Jackson",39,2020,"msnbc",30,0,1,0,0,30,126
0,13,"msnbc","MSNBC_Live_With_Hallie_Jackson",40,2020,"msnbc",31,0,1,2.56494935746154,0,31,126
0,1,"msnbc","MSNBC_Live_With_Hallie_Jackson",43,2020,"msnbc",34,0,1,0,0,34,126
0,4,"msnbc","MSNBC_Live_With_Hallie_Jackson",46,2020,"msnbc",37,0,1,1.38629436111989,0,37,126
0,2,"msnbc","MSNBC_Live_With_Hallie_Jackson",47,2020,"msnbc",38,0,1,0.693147180559945,0,38,126
0,2,"msnbc","MSNBC_Live_With_Hallie_Jackson",48,2020,"msnbc",39,0,1,0.693147180559945,0,39,126
0,3,"msnbc","MSNBC_Live_With_Hallie_Jackson",49,2020,"msnbc",40,0,1,1.09861228866811,0,40,126
0,1,"msnbc","MSNBC_Live_With_Katy_Tur",10,2020,"msnbc",1,0,1,0,0,1,127
0,5,"msnbc","MSNBC_Live_With_Katy_Tur",12,2020,"msnbc",3,0,1,1.6094379124341,0,3,127
0,8,"msnbc","MSNBC_Live_With_Katy_Tur",13,2020,"msnbc",4,0,1,2.07944154167984,0,4,127
0,18,"msnbc","MSNBC_Live_With_Katy_Tur",14,2020,"msnbc",5,0,1,2.89037175789616,0,5,127
0,7,"msnbc","MSNBC_Live_With_Katy_Tur",15,2020,"msnbc",6,0,1,1.94591014905531,0,6,127
0,15,"msnbc","MSNBC_Live_With_Katy_Tur",16,2020,"msnbc",7,0,1,2.70805020110221,0,7,127
0,12,"msnbc","MSNBC_Live_With_Katy_Tur",17,2020,"msnbc",8,0,1,2.484906649788,0,8,127
0,2,"msnbc","MSNBC_Live_With_Katy_Tur",18,2020,"msnbc",9,0,1,0.693147180559945,0,9,127
0,3,"msnbc","MSNBC_Live_With_Katy_Tur",34,2020,"msnbc",25,0,1,1.09861228866811,0,25,127
0,6,"msnbc","MSNBC_Live_With_Katy_Tur",35,2020,"msnbc",26,0,1,1.79175946922805,0,26,127
0,9,"msnbc","MSNBC_Live_With_Katy_Tur",36,2020,"msnbc",27,0,1,2.19722457733622,0,27,127
0,32,"msnbc","MSNBC_Live_With_Katy_Tur",37,2020,"msnbc",28,0,1,3.46573590279973,0,28,127
0,14,"msnbc","MSNBC_Live_With_Katy_Tur",38,2020,"msnbc",29,0,1,2.63905732961526,0,29,127
2,11,"msnbc","MSNBC_Live_With_Katy_Tur",40,2020,"msnbc",31,0,1,2.39789527279837,0,31,127
0,7,"msnbc","MSNBC_Live_With_Katy_Tur",41,2020,"msnbc",32,0,1,1.94591014905531,0,32,127
0,3,"msnbc","MSNBC_Live_With_Katy_Tur",42,2020,"msnbc",33,0,1,1.09861228866811,0,33,127
0,12,"msnbc","MSNBC_Live_With_Katy_Tur",43,2020,"msnbc",34,0,1,2.484906649788,0,34,127
0,1,"msnbc","MSNBC_Live_With_Katy_Tur",44,2020,"msnbc",35,0,1,0,0,35,127
0,2,"msnbc","MSNBC_Live_With_Katy_Tur",46,2020,"msnbc",37,0,1,0.693147180559945,0,37,127
0,5,"msnbc","MSNBC_Live_With_Katy_Tur",47,2020,"msnbc",38,0,1,1.6094379124341,0,38,127
0,6,"msnbc","MSNBC_Live_With_Katy_Tur",49,2020,"msnbc",40,0,1,1.79175946922805,0,40,127
0,5,"msnbc","MSNBC_Live_With_Katy_Tur",51,2020,"msnbc",42,0,1,1.6094379124341,0,42,127
0,8,"msnbc","MSNBC_Live_With_Katy_Tur",52,2020,"msnbc",43,0,1,2.07944154167984,0,43,127
0,1,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",38,2020,"msnbc",29,0,1,0,0,29,128
0,2,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",40,2020,"msnbc",31,0,1,0.693147180559945,0,31,128
0,12,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",41,2020,"msnbc",32,0,1,2.484906649788,0,32,128
0,3,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",42,2020,"msnbc",33,0,1,1.09861228866811,0,33,128
0,2,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",43,2020,"msnbc",34,0,1,0.693147180559945,0,34,128
0,1,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",45,2020,"msnbc",36,0,1,0,0,36,128
0,7,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",47,2020,"msnbc",38,0,1,1.94591014905531,0,38,128
0,3,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",48,2020,"msnbc",39,0,1,1.09861228866811,0,39,128
0,5,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",52,2020,"msnbc",43,0,1,1.6094379124341,0,43,128
0,1,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",12,2020,"msnbc",3,0,1,0,0,3,129
0,12,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",13,2020,"msnbc",4,0,1,2.484906649788,0,4,129
0,4,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",15,2020,"msnbc",6,0,1,1.38629436111989,0,6,129
0,1,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",17,2020,"msnbc",8,0,1,0,0,8,129
0,12,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",20,2020,"msnbc",11,0,1,2.484906649788,0,11,129
0,2,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",21,2020,"msnbc",12,0,1,0.693147180559945,0,12,129
0,1,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",22,2020,"msnbc",13,0,1,0,0,13,129
0,14,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",24,2020,"msnbc",15,0,1,2.63905732961526,0,15,129
0,3,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",25,2020,"msnbc",16,0,1,1.09861228866811,0,16,129
0,5,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",26,2020,"msnbc",17,0,1,1.6094379124341,0,17,129
0,16,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",27,2020,"msnbc",18,0,1,2.77258872223978,0,18,129
0,5,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",28,2020,"msnbc",19,0,1,1.6094379124341,0,19,129
0,8,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",30,2020,"msnbc",21,0,1,2.07944154167984,0,21,129
0,9,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",32,2020,"msnbc",23,0,1,2.19722457733622,0,23,129
0,4,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",33,2020,"msnbc",24,0,1,1.38629436111989,0,24,129
0,2,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",34,2020,"msnbc",25,0,1,0.693147180559945,0,25,129
0,6,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",35,2020,"msnbc",26,0,1,1.79175946922805,0,26,129
0,13,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",36,2020,"msnbc",27,0,1,2.56494935746154,0,27,129
0,8,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",37,2020,"msnbc",28,0,1,2.07944154167984,0,28,129
0,15,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",39,2020,"msnbc",30,0,1,2.70805020110221,0,30,129
0,30,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",40,2020,"msnbc",31,0,1,3.40119738166216,0,31,129
0,12,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",41,2020,"msnbc",32,0,1,2.484906649788,0,32,129
0,19,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",42,2020,"msnbc",33,0,1,2.94443897916644,0,33,129
0,6,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",43,2020,"msnbc",34,0,1,1.79175946922805,0,34,129
0,10,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",44,2020,"msnbc",35,0,1,2.30258509299405,0,35,129
0,6,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",45,2020,"msnbc",36,0,1,1.79175946922805,0,36,129
0,8,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",46,2020,"msnbc",37,0,1,2.07944154167984,0,37,129
0,17,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",47,2020,"msnbc",38,0,1,2.83321334405622,0,38,129
0,7,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",48,2020,"msnbc",39,0,1,1.94591014905531,0,39,129
0,34,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",49,2020,"msnbc",40,0,1,3.52636052461616,0,40,129
0,1,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",50,2020,"msnbc",41,0,1,0,0,41,129
0,12,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",51,2020,"msnbc",42,0,1,2.484906649788,0,42,129
0,2,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",52,2020,"msnbc",43,0,1,0.693147180559945,0,43,129
0,1,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",53,2020,"msnbc",44,0,1,0,0,44,129
0,21,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",11,2020,"msnbc",2,0,1,3.04452243772342,0,2,130
2,12,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",12,2020,"msnbc",3,0,1,2.484906649788,0,3,130
0,19,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",13,2020,"msnbc",4,0,1,2.94443897916644,0,4,130
0,5,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",14,2020,"msnbc",5,0,1,1.6094379124341,0,5,130
0,8,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",15,2020,"msnbc",6,0,1,2.07944154167984,0,6,130
0,7,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",16,2020,"msnbc",7,0,1,1.94591014905531,0,7,130
0,4,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",17,2020,"msnbc",8,0,1,1.38629436111989,0,8,130
0,2,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",38,2020,"msnbc",29,0,1,0.693147180559945,0,29,131
0,3,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",40,2020,"msnbc",31,0,1,1.09861228866811,0,31,131
1,2,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",41,2020,"msnbc",32,0,1,0.693147180559945,0,32,131
0,4,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",46,2020,"msnbc",37,0,1,1.38629436111989,0,37,131
0,3,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",47,2020,"msnbc",38,0,1,1.09861228866811,0,38,131
0,1,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",48,2020,"msnbc",39,0,1,0,0,39,131
0,6,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",49,2020,"msnbc",40,0,1,1.79175946922805,0,40,131
0,6,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",51,2020,"msnbc",42,0,1,1.79175946922805,0,42,131
0,3,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",52,2020,"msnbc",43,0,1,1.09861228866811,0,43,131
0,4,"msnbc","MSNBC_Specials",37,2020,"msnbc",28,0,1,1.38629436111989,0,28,132
0,3,"msnbc","MSNBC_Specials",39,2020,"msnbc",30,0,1,1.09861228866811,0,30,132
0,3,"msnbc","MTP_Daily",9,2020,"msnbc",0,0,1,1.09861228866811,0,0,133
1,7,"msnbc","MTP_Daily",10,2020,"msnbc",1,0,1,1.94591014905531,0,1,133
1,6,"msnbc","MTP_Daily",12,2020,"msnbc",3,0,1,1.79175946922805,0,3,133
0,9,"msnbc","MTP_Daily",14,2020,"msnbc",5,0,1,2.19722457733622,0,5,133
